Package_Name	Class_Name	Function_Name	Func_Readability
org.jfree.chart.axis	SegmentRange	SegmentRange		NaN
org.jfree.chart.axis	SegmentRange	inIncludeSegments		NaN
org.jfree.chart.axis	SegmentRange	inExcludeSegments		NaN
org.jfree.chart.axis	BaseTimelineSegmentRange	BaseTimelineSegmentRange		NaN
org.jfree.chart.axis	SubCategoryAxis	SubCategoryAxis		NaN
org.jfree.chart.axis	SubCategoryAxis	addSubCategory		NaN
org.jfree.chart.axis	SubCategoryAxis	getMaxDim		NaN
org.jfree.chart.axis	SubCategoryAxis	drawSubCategoryLabels		NaN
org.jfree.chart.axis	SymbolAxis	SymbolAxis		NaN
org.jfree.chart.axis	SymbolAxis	getSymbols		NaN
org.jfree.chart.axis	SymbolAxis	setGridBandsVisible		NaN
org.jfree.chart.axis	SymbolAxis	setGridBandPaint		NaN
org.jfree.chart.axis	SymbolAxis	setGridBandAlternatePaint		NaN
org.jfree.chart.axis	SymbolAxis	drawGridBands		NaN
org.jfree.chart.axis	SymbolAxis	drawGridBandsHorizontal		NaN
org.jfree.chart.axis	SymbolAxis	drawGridBandsVertical		NaN
org.jfree.chart.axis	Tick	Tick		NaN
org.jfree.chart.axis	TickType	TickType		NaN
org.jfree.chart.axis	TickType	readResolve		NaN
org.jfree.chart.axis	TickUnit	TickUnit		NaN
org.jfree.chart.axis	TickUnits	get		NaN
org.jfree.chart.axis	ValueAxis	ValueAxis		NaN
org.jfree.chart.axis	ValueAxis	setVerticalTickLabels		NaN
org.jfree.chart.axis	ValueAxis	setPositiveArrowVisible		NaN
org.jfree.chart.axis	ValueAxis	setNegativeArrowVisible		NaN
org.jfree.chart.axis	ValueAxis	setUpArrow		NaN
org.jfree.chart.axis	ValueAxis	setDownArrow		NaN
org.jfree.chart.axis	ValueAxis	setLeftArrow		NaN
org.jfree.chart.axis	ValueAxis	setRightArrow		NaN
org.jfree.chart.axis	ValueAxis	findMaximumTickLabelHeight		NaN
org.jfree.chart.axis	ValueAxis	findMaximumTickLabelWidth		NaN
org.jfree.chart.axis	ValueAxis	setInverted		NaN
org.jfree.chart.axis	ValueAxis	setAutoRange		NaN
org.jfree.chart.axis	ValueAxis	setDefaultAutoRange		NaN
org.jfree.chart.axis	ValueAxis	setLowerBound		NaN
org.jfree.chart.axis	ValueAxis	setUpperBound		NaN
org.jfree.chart.axis	ValueAxis	setRangeWithMargins		NaN
org.jfree.chart.axis	ValueAxis	setRangeAboutValue		NaN
org.jfree.chart.axis	ValueAxis	setAutoTickUnitSelection		NaN
org.jfree.chart.axis	ValueAxis	setStandardTickUnits		NaN
org.jfree.chart.axis	ValueAxis	setMinorTickCount		NaN
org.jfree.chart.axis	ValueAxis	setAutoTickIndex		NaN
org.jfree.chart.axis	ValueTick	ValueTick		NaN
org.jfree.chart.block	AbstractBlock	setID		NaN
org.jfree.chart.block	AbstractBlock	setWidth		NaN
org.jfree.chart.block	AbstractBlock	setHeight		NaN
org.jfree.chart.block	AbstractBlock	setMargin		NaN
org.jfree.chart.block	AbstractBlock	setBorder		NaN
org.jfree.chart.block	AbstractBlock	setFrame		NaN
org.jfree.chart.block	AbstractBlock	setPadding		NaN
